sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.052696824073791504,7,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.05050462484359741,8,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.04946011304855347,9,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.050619661808013916,10,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.05313420295715332,11,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the polite company.,company,company,Different Sense,0.05486440658569336,12,0.733333333,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.0,0,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.026226282119750977,1,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.03482496738433838,2,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04390496015548706,3,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04559677839279175,4,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04537862539291382,5,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04375112056732178,6,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04099392890930176,7,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04018294811248779,8,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.03884923458099365,9,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.03909802436828613,10,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04068487882614136,11,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the pleasant company.,company,company,Different Sense,0.04139024019241333,12,0.615384615,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.0,0,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.030231595039367676,1,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.039749741554260254,2,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.0484200119972229,3,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04992407560348511,4,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04840707778930664,5,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04534715414047241,6,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.045240938663482666,7,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04551255702972412,8,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.0444188117980957,9,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04455667734146118,10,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04501616954803467,11,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pharmaceutical company.,He liked the polite company.,company,company,Different Sense,0.04575145244598389,12,0.3125,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.0,0,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.029633820056915283,1,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.035485684871673584,2,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.04234224557876587,3,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.043305933475494385,4,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.04578179121017456,5,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.045872390270233154,6,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.0448647141456604,7,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.044757723808288574,8,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.044850051403045654,9,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.04503577947616577,10,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.04560208320617676,11,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the investment company.,He liked the pharmaceutical company.,company,company,Same Sense,0.04735285043716431,12,3.5,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.0,0,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.035555124282836914,1,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04710876941680908,2,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05743521451950073,3,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05836784839630127,4,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.057982563972473145,5,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.051177382469177246,6,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.049030959606170654,7,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04822993278503418,8,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04591095447540283,9,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.04733175039291382,10,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05018395185470581,11,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
He liked the pleasant company.,He liked the polite company.,company,company,Same Sense,0.05020928382873535,12,3.764705882,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.0,0,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.07287395000457764,1,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.10946732759475708,2,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.10662204027175903,3,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.11337870359420776,4,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.12335455417633057,5,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.12028777599334717,6,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.12337756156921387,7,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.1146349310874939,8,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.11516135931015015,9,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.119151771068573,10,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.11689186096191406,11,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was an orange cone.,cone,cone,Different Sense,0.11647027730941772,12,1.785714286,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.0,0,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.04656970500946045,1,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.061796486377716064,2,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.05879485607147217,3,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.06649911403656006,4,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07298797369003296,5,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07370281219482422,6,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07564765214920044,7,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07153105735778809,8,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.07035017013549805,9,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.0704159140586853,10,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.06736242771148682,11,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a waffle cone.,It was a traffic cone.,cone,cone,Different Sense,0.0683814287185669,12,1.133333333,8,6,2,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.0,0,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.06244039535522461,1,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.08692270517349243,2,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09279882907867432,3,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09209132194519043,4,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09670686721801758,5,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09472805261611938,6,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09544628858566284,7,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09269481897354126,8,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09291261434555054,9,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09242713451385498,10,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09374606609344482,11,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was an orange cone.,cone,cone,Different Sense,0.09441274404525757,12,1.466666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.0,0,1.666666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
It was a sugar cone.,It was a traffic cone.,cone,cone,Different Sense,0.02272719144821167,1,1.666666667,6,6,0,162322944,EleutherAI/pythia-160m,step1,seed3,3,1
